Preco_Seguro_x,Modelo_x,Ano_x,Categoria_x,Volume_Motor_x,Quilometragem_x,Cilindros_x,Cor_x,Airbag_x,Preco_Seguro_y,Modelo_y,Ano_y,Categoria_y,Volume_Motor_y,Quilometragem_y,Cilindros_y,Cor_y,Airbag_y
4704,CRUZE,2018,SEDAN,14,41822,4.0,CINZA,12,4704,190,28,9,14,41822,4.0,5,12
9408,CRUZE,2012,SEDAN,2,52312,4.0,PRETO,4,9408,190,22,9,2,52312,4.0,10,4
10976,CRUZE,2014,SEDAN,14,126000,4.0,BEGE,6,10976,190,24,9,14,126000,4.0,3,6
12231,CRUZE,2011,SEDAN,18,130000,4.0,AZUL CLARO,8,12231,190,21,9,18,130000,4.0,2,8
1725,CRUZE,2014,SEDAN,14,184835,4.0,PRATA,12,1725,190,24,9,14,184835,4.0,9,12
21639,CRUZE,2016,SEDAN,14,99200,4.0,PRETO,10,21639,190,26,9,14,99200,4.0,10,10
6899,CRUZE,2010,SEDAN,18,150001,4.0,PRATA,4,6899,190,20,9,18,150001,4.0,9,4
6586,CRUZE,2009,SEDAN,16,75996,4.0,PRETO,4,6586,190,19,9,16,75996,4.0,10,4
15994,CRUZE,2012,SEDAN,14,74000,4.0,PRATA,8,15994,190,22,9,14,74000,4.0,9,8
18519,CRUZE,2013,SEDAN,2,163855,4.0,BRANCO,4,18519,190,23,9,2,163855,4.0,4,4
13877,CRUZE,2013,SEDAN,18,137538,4.0,PRETO,4,13877,190,23,9,18,137538,4.0,10,4
22894,CRUZE,2017,SEDAN,14,46800,4.0,PRETO,6,22894,190,27,9,14,46800,4.0,10,6
16308,CRUZE,2015,JEEP,14,144000,4.0,MARROM,0,16308,190,25,4,14,144000,4.0,8,0
18189,CRUZE,2016,SEDAN,14,0,4.0,AZUL,6,18189,190,26,9,14,0,4.0,1,6
9408,CRUZE,2012,SEDAN,2,56290,4.0,BRANCO,4,9408,190,22,9,2,56290,4.0,4,4
10914,CRUZE,2014,SEDAN,18,26243,4.0,PRATA,4,10914,190,24,9,18,26243,4.0,9,4
14746,CRUZE,2013,SEDAN,2,186872,4.0,MARROM,4,14746,190,23,9,2,186872,4.0,8,4
11604,CRUZE,2012,SEDAN,14,165000,4.0,PRATA,10,11604,190,22,9,14,165000,4.0,9,10
5175,CRUZE,2009,SEDAN,16,149692,4.0,BRANCO,4,5175,190,19,9,16,149692,4.0,4,4
6595,CRUZE,2009,SEDAN,16,38413,4.0,PRETO,4,6595,190,19,9,16,38413,4.0,10,4
28100,CRUZE,2018,HATCHBACK,14,21000,4.0,BRANCO,10,28100,190,28,3,14,21000,4.0,4,10
15681,CRUZE,2011,SEDAN,14,132000,4.0,AZUL,8,15681,190,21,9,14,132000,4.0,1,8
16559,CRUZE,2015,SEDAN,18,51678,4.0,PRATA,4,16559,190,25,9,18,51678,4.0,9,4
9252,CRUZE,2013,SEDAN,2,46721,4.0,BRANCO,4,9252,190,23,9,2,46721,4.0,4,4
10986,CRUZE,2011,SEDAN,2,202420,4.0,BRANCO,4,10986,190,21,9,2,202420,4.0,4,4
11274,CRUZE,2011,SEDAN,18,173877,4.0,CINZA,4,11274,190,21,9,18,173877,4.0,5,4
15994,CRUZE,2017,SEDAN,14,97189,4.0,PRATA,12,15994,190,27,9,14,97189,4.0,9,12
4547,CRUZE,2008,SEDAN,2,62823,6.0,BRANCO,4,4547,190,18,9,2,62823,6.0,4,4
3450,CRUZE,2017,SEDAN,14,46261,4.0,CINZA,12,3450,190,27,9,14,46261,4.0,5,12
14113,CRUZE,2013,SEDAN,14,120000,4.0,PRATA,12,14113,190,23,9,14,120000,4.0,9,12
15053,CRUZE,2014,SEDAN,14,70222,4.0,PRATA,10,15053,190,24,9,14,70222,4.0,9,10
12112,CRUZE,2012,SEDAN,18,130000,4.0,PRETO,4,12112,190,22,9,18,130000,4.0,10,4
15681,CRUZE,2016,SEDAN,14,107200,4.0,PRETO,6,15681,190,26,9,14,107200,4.0,10,6
16308,CRUZE,2012,SEDAN,14,163000,4.0,PRETO,8,16308,190,22,9,14,163000,4.0,10,8
6209,CRUZE,2010,SEDAN,16,47829,4.0,PRETO,4,6209,190,20,9,16,47829,4.0,10,4
5488,CRUZE,2010,SEDAN,16,58221,4.0,PRATA,4,5488,190,20,9,16,58221,4.0,9,4
10506,CRUZE,2012,SEDAN,2,355272,4.0,PRETO,4,10506,190,22,9,2,355272,4.0,10,4
9408,CRUZE,2011,SEDAN,18,28000,4.0,PRATA,12,9408,190,21,9,18,28000,4.0,9,12
7370,CRUZE,2009,SEDAN,2,66630,4.0,PRETO,4,7370,190,19,9,2,66630,4.0,10,4
14740,CRUZE,2018,SEDAN,14,0,4.0,PRATA,0,14740,190,28,9,14,0,4.0,9,0
16766,CRUZE,2014,SEDAN,14,127024,4.0,PRETO,4,16766,190,24,9,14,127024,4.0,10,4
11604,CRUZE,2012,SEDAN,14,158000,4.0,BRANCO,12,11604,190,22,9,14,158000,4.0,4,12
14113,CRUZE,2012,SEDAN,14,57600,4.0,PRATA,8,14113,190,22,9,14,57600,4.0,9,8
22894,CRUZE,2017,SEDAN,14,46800,4.0,PRETO,6,22894,190,27,9,14,46800,4.0,10,6
16879,CRUZE,2014,SEDAN,18,81819,4.0,BRANCO,4,16879,190,24,9,18,81819,4.0,4,4
12980,CRUZE,2011,SEDAN,16,148765,4.0,CINZA,4,12980,190,21,9,16,148765,4.0,5,4
16308,CRUZE,2014,SEDAN,14,152000,4.0,BRANCO,6,16308,190,24,9,14,152000,4.0,4,6
15681,CRUZE,2016,SEDAN,18,53000,4.0,BRANCO,6,15681,190,26,9,18,53000,4.0,4,6
19444,CRUZE,2015,SEDAN,14,88000,4.0,BRANCO,12,19444,190,25,9,14,88000,4.0,4,12
15053,CRUZE,2012,SEDAN,14,115200,4.0,VERMELHO ESCURO,8,15053,190,22,9,14,115200,4.0,15,8
4077,CRUZE,2013,SEDAN,14,100000,4.0,VERMELHO ESCURO,12,4077,190,23,9,14,100000,4.0,15,12
17249,CRUZE,2015,SEDAN,14,91200,4.0,PRETO,6,17249,190,25,9,14,91200,4.0,10,6
6272,CRUZE,2012,SEDAN,18,129023,4.0,BRANCO,12,6272,190,22,9,18,129023,4.0,4,12
6272,CRUZE,2010,SEDAN,2,67381,4.0,PRATA,4,6272,190,20,9,2,67381,4.0,9,4
18519,CRUZE,2013,SEDAN,18,61573,4.0,BRANCO,4,18519,190,23,9,18,61573,4.0,4,4
10000,CRUZE,2014,SEDAN,14,87000,4.0,PRATA,8,10000,190,24,9,14,87000,4.0,9,8
14426,CRUZE,2012,SEDAN,14,108800,4.0,VERMELHO ESCURO,0,14426,190,22,9,14,108800,4.0,15,0
12544,CRUZE,2012,SEDAN,18,216000,4.0,PRATA,6,12544,190,22,9,18,216000,4.0,9,6
18817,CRUZE,2016,SEDAN,14,52000,4.0,BRANCO,12,18817,190,26,9,14,52000,4.0,4,12
13485,CRUZE,2014,SEDAN,18,64111,4.0,PRETO,8,13485,190,24,9,18,64111,4.0,10,8
4234,CRUZE,2009,SEDAN,16,45256,4.0,BRANCO,4,4234,190,19,9,16,45256,4.0,4,4
21953,CRUZE,2017,SEDAN,14,16000,4.0,VERMELHO,12,21953,190,27,9,14,16000,4.0,14,12
4704,CRUZE,2017,SEDAN,14,150453,4.0,BRANCO,12,4704,190,27,9,14,150453,4.0,4,12
15053,CRUZE,2013,SEDAN,14,16800,4.0,AZUL,10,15053,190,23,9,14,16800,4.0,1,10
6272,CRUZE,2010,SEDAN,18,74806,4.0,PRETO,4,6272,190,20,9,18,74806,4.0,10,4
20385,CRUZE,2016,SEDAN,14,13120,4.0,BRANCO,12,20385,190,26,9,14,13120,4.0,4,12
10976,CRUZE,2014,SEDAN,14,147200,4.0,VERMELHO,8,10976,190,24,9,14,147200,4.0,14,8
18503,CRUZE,2014,SEDAN,14,91200,4.0,BRANCO,12,18503,190,24,9,14,91200,4.0,4,12
7527,CRUZE,2011,SEDAN,16,43221,4.0,BRANCO,4,7527,190,21,9,16,43221,4.0,4,4
13438,CRUZE,2014,SEDAN,18,149621,4.0,PRATA,4,13438,190,24,9,18,149621,4.0,9,4
12720,CRUZE,2012,SEDAN,18,163063,4.0,BRANCO,4,12720,190,22,9,18,163063,4.0,4,4
11917,CRUZE,2010,SEDAN,18,120000,4.0,PRETO,6,11917,190,20,9,18,120000,4.0,10,6
18189,CRUZE,2016,SEDAN,14,100800,4.0,BRANCO,12,18189,190,26,9,14,100800,4.0,4,12
13600,CRUZE,2014,SEDAN,14,71600,4.0,PRETO,6,13600,190,24,9,14,71600,4.0,10,6
13877,CRUZE,2014,SEDAN,2,292097,4.0,BRANCO,4,13877,190,24,9,2,292097,4.0,4,4
18189,CRUZE,2017,SEDAN,14,26000,4.0,PRATA,8,18189,190,27,9,14,26000,4.0,9,8
6899,CRUZE,2009,SEDAN,16,145060,4.0,PRATA,4,6899,190,19,9,16,145060,4.0,9,4
14740,CRUZE,2015,SEDAN,14,73000,4.0,BRANCO,12,14740,190,25,9,14,73000,4.0,4,12
15681,CRUZE,2015,SEDAN,14,75000,4.0,BRANCO,10,15681,190,25,9,14,75000,4.0,4,10
14426,CRUZE,2014,SEDAN,18,68000,4.0,PRETO,6,14426,190,24,9,18,68000,4.0,10,6
15053,CRUZE,2017,SEDAN,14,8960,4.0,BRANCO,10,15053,190,27,9,14,8960,4.0,4,10
15053,CRUZE,2018,SEDAN,14,37400,4.0,PRETO,8,15053,190,28,9,14,37400,4.0,10,8
9261,CRUZE,2011,SEDAN,2,52715,4.0,CINZA,4,9261,190,21,9,2,52715,4.0,5,4
13956,CRUZE,2018,SEDAN,14,0,4.0,PRETO,0,13956,190,28,9,14,0,4.0,10,0
15053,CRUZE,2011,SEDAN,18,108000,4.0,BRANCO,4,15053,190,21,9,18,108000,4.0,4,4
8467,CRUZE,2013,SEDAN,18,145000,4.0,AZUL,4,8467,190,23,9,18,145000,4.0,1,4
8781,CRUZE,2011,SEDAN,18,0,4.0,PRATA,0,8781,190,21,9,18,0,4.0,9,0
23834,CRUZE,2017,SEDAN,14,37474,4.0,PRATA,8,23834,190,27,9,14,37474,4.0,9,8
14426,CRUZE,2014,SEDAN,2,66226,4.0,AZUL,4,14426,190,24,9,2,66226,4.0,1,4
2587,CRUZE,2016,SEDAN,14,87973,4.0,PRETO,12,2587,190,26,9,14,87973,4.0,10,12
13877,CRUZE,2014,SEDAN,14,149875,4.0,BRANCO,4,13877,190,24,9,14,149875,4.0,4,4
23521,CRUZE,2018,SEDAN,14,6000,4.0,BRANCO,0,23521,190,28,9,14,6000,4.0,4,0
15577,CRUZE,2014,SEDAN,2,77192,4.0,PRATA,4,15577,190,24,9,2,77192,4.0,9,4
2901,CRUZE,2012,SEDAN,18,181550,4.0,AZUL,12,2901,190,22,9,18,181550,4.0,1,12
6909,CRUZE,2009,SEDAN,18,119484,4.0,PRETO,4,6909,190,19,9,18,119484,4.0,10,4
17000,CRUZE,2013,SEDAN,14,115000,4.0,CINZA,10,17000,190,23,9,14,115000,4.0,5,10
13328,CRUZE,2017,SEDAN,14,78667,4.0,AZUL,12,13328,190,27,9,14,78667,4.0,1,12
4704,CRUZE,2017,SEDAN,14,150453,4.0,BRANCO,12,4704,190,27,9,14,150453,4.0,4,12
6899,CRUZE,2011,SEDAN,14,131000,4.0,PRATA,10,6899,190,21,9,14,131000,4.0,9,10
15681,CRUZE,2017,SEDAN,14,77174,4.0,VERMELHO,0,15681,190,27,9,14,77174,4.0,14,0
9095,CRUZE,2011,SEDAN,18,77906,4.0,PRETO,4,9095,190,21,9,18,77906,4.0,10,4
12432,CRUZE,2013,SEDAN,18,114335,4.0,PRATA,4,12432,190,23,9,18,114335,4.0,9,4
12858,CRUZE,2009,SEDAN,16,30000,4.0,CINZA,2,12858,190,19,9,16,30000,4.0,5,2
12544,CRUZE,2014,SEDAN,14,105070,4.0,PRATA,0,12544,190,24,9,14,105070,4.0,9,0
5802,CRUZE,2009,SEDAN,18,156032,4.0,PRETO,4,5802,190,19,9,18,156032,4.0,10,4
7213,CRUZE,2005,HATCHBACK,15,100000,4.0,PRETO,4,7213,190,15,3,15,100000,4.0,10,4
10697,CRUZE,2011,SEDAN,18,241768,4.0,PRATA,4,10697,190,21,9,18,241768,4.0,9,4
15681,CRUZE,2011,SEDAN,14,93000,4.0,CINZA,10,15681,190,21,9,14,93000,4.0,5,10
15053,CRUZE,2017,SEDAN,14,0,4.0,BRANCO,0,15053,190,27,9,14,0,4.0,4,0
9832,CRUZE,2011,SEDAN,2,169875,4.0,BRANCO,4,9832,190,21,9,2,169875,4.0,4,4
3920,CRUZE,2017,SEDAN,14,52661,4.0,PRETO,12,3920,190,27,9,14,52661,4.0,10,12
11604,CRUZE,2015,SEDAN,14,76000,4.0,AZUL,0,11604,190,25,9,14,76000,4.0,1,0
22580,CRUZE,2016,SEDAN,14,64000,4.0,BRANCO,8,22580,190,26,9,14,64000,4.0,4,8
13877,CRUZE,2013,SEDAN,18,95112,4.0,BRANCO,4,13877,190,23,9,18,95112,4.0,4,4
14856,CRUZE,2014,SEDAN,2,123850,4.0,AZUL,4,14856,190,24,9,2,123850,4.0,1,4
11563,CRUZE,2011,SEDAN,18,177309,4.0,BRANCO,4,11563,190,21,9,18,177309,4.0,4,4
13987,CRUZE,2012,SEDAN,2,180000,4.0,BRANCO,4,13987,190,22,9,2,180000,4.0,4,4
13172,CRUZE,2013,SEDAN,14,147000,4.0,VERMELHO ESCURO,10,13172,190,23,9,14,147000,4.0,15,10
25089,CRUZE,2016,SEDAN,14,29000,4.0,VERMELHO ESCURO,12,25089,190,26,9,14,29000,4.0,15,12
11895,CRUZE,2014,SEDAN,2,60550,4.0,VERMELHO,4,11895,190,24,9,2,60550,4.0,14,4
6125,CRUZE,2009,SEDAN,16,78712,4.0,PRATA,4,6125,190,19,9,16,78712,4.0,9,4
2038,CRUZE,2017,SEDAN,14,71498,4.0,VERMELHO,12,2038,190,27,9,14,71498,4.0,14,12
10976,CRUZE,2014,SEDAN,14,2000,4.0,AZUL,12,10976,190,24,9,14,2000,4.0,1,12
12544,CRUZE,2011,SEDAN,14,72000,4.0,BRANCO,10,12544,190,21,9,14,72000,4.0,4,10
21639,CRUZE,2014,SEDAN,2,101922,4.0,PRETO,6,21639,190,24,9,2,101922,4.0,10,6
1490,CRUZE,2015,SEDAN,14,167317,4.0,VERMELHO,12,1490,190,25,9,14,167317,4.0,14,12
16766,CRUZE,2014,SEDAN,18,59532,4.0,CINZA,4,16766,190,24,9,18,59532,4.0,5,4
6272,CRUZE,2009,SEDAN,16,66444,4.0,PRETO,4,6272,190,19,9,16,66444,4.0,10,4
17249,CRUZE,2015,SEDAN,14,37000,4.0,MARROM,8,17249,190,25,9,14,37000,4.0,8,8
26657,CRUZE,2017,SEDAN,14,32000,4.0,BRANCO,12,26657,190,27,9,14,32000,4.0,4,12
14740,CRUZE,2013,SEDAN,14,93000,4.0,ROXO,8,14740,190,23,9,14,93000,4.0,12,8
16618,CRUZE,2013,SEDAN,18,119791,4.0,PRETO,4,16618,190,23,9,18,119791,4.0,10,4
18519,CRUZE,2014,SEDAN,18,1000,4.0,AZUL,4,18519,190,24,9,18,1000,4.0,1,4
10976,CRUZE,2014,SEDAN,14,83000,4.0,BRANCO,6,10976,190,24,9,14,83000,4.0,4,6
10697,CRUZE,2012,SEDAN,18,165392,4.0,BRANCO,4,10697,190,22,9,18,165392,4.0,4,4
12544,CRUZE,2014,SEDAN,18,87685,4.0,AZUL,0,12544,190,24,9,18,87685,4.0,1,0
6429,CRUZE,2009,SEDAN,2,66287,4.0,PRETO,4,6429,190,19,9,2,66287,4.0,10,4
13877,CRUZE,2013,SEDAN,18,125874,4.0,BRANCO,4,13877,190,23,9,18,125874,4.0,4,4
17562,CRUZE,2019,HATCHBACK,14,13,4.0,PRETO,8,17562,190,29,3,14,13,4.0,10,8
8311,CRUZE,2018,SEDAN,14,65738,4.0,VERMELHO,12,8311,190,28,9,14,65738,4.0,14,12
6115,CRUZE,2010,SEDAN,18,63223,4.0,PRATA,4,6115,190,20,9,18,63223,4.0,9,4
14856,CRUZE,2014,SEDAN,2,123850,4.0,AZUL,4,14856,190,24,9,2,123850,4.0,1,4
6743,CRUZE,2009,SEDAN,2,64274,4.0,PRETO,4,6743,190,19,9,2,64274,4.0,10,4
10349,CRUZE,2009,SEDAN,18,53000,4.0,CINZA,12,10349,190,19,9,18,53000,4.0,5,12
12544,CRUZE,2016,SEDAN,14,119709,4.0,CINZA,0,12544,190,26,9,14,119709,4.0,5,0
16599,CRUZE,2012,SEDAN,2,101275,4.0,BRANCO,4,16599,190,22,9,2,101275,4.0,4,4
13150,CRUZE,2011,SEDAN,2,211514,4.0,PRETO,4,13150,190,21,9,2,211514,4.0,10,4
5328,CRUZE,2010,SEDAN,18,41253,4.0,VERMELHO ESCURO,4,5328,190,20,9,18,41253,4.0,15,4
10976,CRUZE,2013,SEDAN,18,88000,4.0,BRANCO,6,10976,190,23,9,18,88000,4.0,4,6
16010,CRUZE,2014,SEDAN,14,121122,4.0,BRANCO,4,16010,190,24,9,14,121122,4.0,4,4
11290,CRUZE,2017,SEDAN,14,148800,4.0,VERMELHO,12,11290,190,27,9,14,148800,4.0,14,12
13172,CRUZE,2016,SEDAN,14,143000,4.0,AZUL,12,13172,190,26,9,14,143000,4.0,1,12
7213,CRUZE,2009,SEDAN,2,71112,4.0,PRETO,4,7213,190,19,9,2,71112,4.0,10,4
5645,CRUZE,2009,SEDAN,16,110000,4.0,PRATA,4,5645,190,19,9,16,110000,4.0,9,4
11917,CRUZE,2014,SEDAN,14,120000,4.0,PRETO,4,11917,190,24,9,14,120000,4.0,10,4
7213,CRUZE,2009,SEDAN,18,133457,4.0,BRANCO,4,7213,190,19,9,18,133457,4.0,4,4
11000,CRUZE,2011,SEDAN,14,161318,4.0,VERMELHO ESCURO,12,11000,190,21,9,14,161318,4.0,15,12
17249,CRUZE,2017,SEDAN,14,65600,4.0,PRETO,14,17249,190,27,9,14,65600,4.0,10,14
14834,CRUZE,2012,SEDAN,18,158223,4.0,BRANCO,4,14834,190,22,9,18,158223,4.0,4,4
1019,CRUZE,2011,SEDAN,14,143502,4.0,AZUL,12,1019,190,21,9,14,143502,4.0,1,12
1568,CRUZE,2018,SEDAN,14,95219,4.0,PRETO,12,1568,190,28,9,14,95219,4.0,10,12
13987,CRUZE,2013,SEDAN,2,184124,4.0,PRETO,4,13987,190,23,9,2,184124,4.0,10,4
14113,CRUZE,2012,SEDAN,14,100280,4.0,BRANCO,8,14113,190,22,9,14,100280,4.0,4,8
12777,CRUZE,2011,SEDAN,16,167776,4.0,PRATA,4,12777,190,21,9,16,167776,4.0,9,4
15577,CRUZE,2014,SEDAN,2,77192,4.0,PRATA,4,15577,190,24,9,2,77192,4.0,9,4
3293,CRUZE,2019,SEDAN,14,20040,4.0,PRATA,12,3293,190,29,9,14,20040,4.0,9,12
15367,CRUZE,2012,SEDAN,14,61100,4.0,VERMELHO,12,15367,190,22,9,14,61100,4.0,14,12
10976,CRUZE,2015,SEDAN,14,76800,4.0,PRETO,10,10976,190,25,9,14,76800,4.0,10,10
10976,CRUZE,2011,SEDAN,14,131200,4.0,VERMELHO,6,10976,190,21,9,14,131200,4.0,14,6
14113,CRUZE,2012,SEDAN,14,96287,4.0,PRETO,12,14113,190,22,9,14,96287,4.0,10,12
12544,CRUZE,2016,SEDAN,14,105941,4.0,VERMELHO,0,12544,190,26,9,14,105941,4.0,14,0
11500,CRUZE,2013,SEDAN,14,170451,4.0,MARROM,12,11500,190,23,9,14,170451,4.0,8,12
6752,CRUZE,2009,SEDAN,2,74830,4.0,PRETO,4,6752,190,19,9,2,74830,4.0,10,4
4234,CRUZE,2012,SEDAN,18,114776,4.0,PRETO,12,4234,190,22,9,18,114776,4.0,10,12
15681,CRUZE,2015,SEDAN,14,20800,4.0,PRETO,6,15681,190,25,9,14,20800,4.0,10,6
14113,CRUZE,2013,SEDAN,14,184000,4.0,BRANCO,8,14113,190,23,9,14,184000,4.0,4,8
21953,CRUZE,2015,SEDAN,14,60800,4.0,PRATA,12,21953,190,25,9,14,60800,4.0,9,12
8624,CRUZE,2011,SEDAN,2,57857,4.0,VERMELHO,4,8624,190,21,9,2,57857,4.0,14,4
19444,CRUZE,2016,SEDAN,14,61760,4.0,MARROM,10,19444,190,26,9,14,61760,4.0,8,10
14113,CRUZE,2011,SEDAN,18,98580,4.0,AZUL,9,14113,190,21,9,18,98580,4.0,1,9
5175,CRUZE,2010,SEDAN,16,91500,4.0,BRANCO,4,5175,190,20,9,16,91500,4.0,4,4
6743,CRUZE,2010,SEDAN,18,50221,4.0,BRANCO,4,6743,190,20,9,18,50221,4.0,4,4
16041,CRUZE,2013,SEDAN,18,122555,4.0,PRETO,4,16041,190,23,9,18,122555,4.0,10,4
13172,CRUZE,2012,SEDAN,14,95000,4.0,PRATA,12,13172,190,22,9,14,95000,4.0,9,12
11760,CRUZE,2018,SEDAN,14,43658,4.0,CINZA,12,11760,190,28,9,14,43658,4.0,5,12
14884,CRUZE,2011,SEDAN,2,162001,4.0,BRANCO,4,14884,190,21,9,2,162001,4.0,4,4
14113,CRUZE,2012,SEDAN,14,104000,4.0,PRATA,12,14113,190,22,9,14,104000,4.0,9,12
11992,CRUZE,2012,SEDAN,2,227073,4.0,CINZA,4,11992,190,22,9,2,227073,4.0,5,4
15681,CRUZE,2012,SEDAN,14,140000,4.0,VERMELHO ESCURO,8,15681,190,22,9,14,140000,4.0,15,8
15681,CRUZE,2012,SEDAN,14,140000,4.0,VERMELHO ESCURO,8,15681,190,22,9,14,140000,4.0,15,8
12858,CRUZE,2012,SEDAN,14,122488,4.0,DOURADO,16,12858,190,22,9,14,122488,4.0,6,16
6272,CRUZE,2009,SEDAN,16,49232,4.0,PRATA,4,6272,190,19,9,16,49232,4.0,9,4
16766,CRUZE,2012,SEDAN,2,90815,4.0,BRANCO,4,16766,190,22,9,2,90815,4.0,4,4
9832,CRUZE,2011,SEDAN,2,169875,4.0,BRANCO,4,9832,190,21,9,2,169875,4.0,4,4
10036,CRUZE,2012,SEDAN,14,148000,4.0,CINZA,10,10036,190,22,9,14,148000,4.0,5,10
20385,CRUZE,2016,SEDAN,14,47543,4.0,AZUL CLARO,12,20385,190,26,9,14,47543,4.0,2,12
1882,CRUZE,2017,SEDAN,14,119352,4.0,PRETO,12,1882,190,27,9,14,119352,4.0,10,12
3136,CRUZE,2014,SEDAN,14,156992,4.0,PRETO,12,3136,190,24,9,14,156992,4.0,10,12
20385,CRUZE,2017,SEDAN,14,64000,4.0,BRANCO,12,20385,190,27,9,14,64000,4.0,4,12
11412,CRUZE,2011,SEDAN,18,107271,4.0,CINZA,4,11412,190,21,9,18,107271,4.0,5,4
12231,CRUZE,2013,SEDAN,14,112000,4.0,VERMELHO,12,12231,190,23,9,14,112000,4.0,14,12
17249,CRUZE,2012,SEDAN,14,122000,4.0,BRANCO,6,17249,190,22,9,14,122000,4.0,4,6
16308,CRUZE,2015,SEDAN,14,104000,4.0,AZUL,10,16308,190,25,9,14,104000,4.0,1,10
18817,CRUZE,2016,SEDAN,14,103000,4.0,PRETO,12,18817,190,26,9,14,103000,4.0,10,12
19757,CRUZE,2016,SEDAN,14,58000,4.0,PRETO,16,19757,190,26,9,14,58000,4.0,10,16
1882,CRUZE,2017,SEDAN,14,119352,4.0,PRETO,12,1882,190,27,9,14,119352,4.0,10,12
9000,CRUZE,2013,SEDAN,14,89000,4.0,PRETO,8,9000,190,23,9,14,89000,4.0,10,8
18817,CRUZE,2016,SEDAN,14,91440,4.0,PRATA,12,18817,190,26,9,14,91440,4.0,9,12
11290,CRUZE,2014,SEDAN,14,126000,8.0,PRATA,6,11290,190,24,9,14,126000,8.0,9,6
8781,CRUZE,2009,SEDAN,16,75367,4.0,PRATA,4,8781,190,19,9,16,75367,4.0,9,4
17000,CRUZE,2015,SEDAN,14,89000,4.0,PRETO,10,17000,190,25,9,14,89000,4.0,10,10
11563,CRUZE,2011,SEDAN,18,171960,4.0,BRANCO,4,11563,190,21,9,18,171960,4.0,4,4
12231,CRUZE,2010,SEDAN,14,119000,6.0,BRANCO,16,12231,190,20,9,14,119000,6.0,4,16
17249,CRUZE,2015,SEDAN,14,72126,4.0,MARROM,8,17249,190,25,9,14,72126,4.0,8,8
21012,CRUZE,2017,HATCHBACK,14,66000,4.0,PRATA,8,21012,190,27,3,14,66000,4.0,9,8
15053,CRUZE,2018,SEDAN,14,0,4.0,PRETO,0,15053,190,28,9,14,0,4.0,10,0
16041,CRUZE,2012,SEDAN,18,83721,4.0,BRANCO,4,16041,190,22,9,18,83721,4.0,4,4
19757,CRUZE,2016,SEDAN,14,65600,4.0,PRETO,10,19757,190,26,9,14,65600,4.0,10,10
7840,CRUZE,2009,SEDAN,16,52546,4.0,PRETO,4,7840,190,19,9,16,52546,4.0,10,4
5175,CRUZE,2009,SEDAN,16,177839,4.0,BRANCO,4,5175,190,19,9,16,177839,4.0,4,4
17405,CRUZE,2017,SEDAN,14,44800,4.0,PRATA,12,17405,190,27,9,14,44800,4.0,9,12
13589,CRUZE,2014,SEDAN,2,167691,4.0,PRATA,4,13589,190,24,9,2,167691,4.0,9,4
7527,CRUZE,2014,SEDAN,18,152000,4.0,BRANCO,8,7527,190,24,9,18,152000,4.0,4,8
20385,CRUZE,2016,SEDAN,14,35500,4.0,MARROM,8,20385,190,26,9,14,35500,4.0,8,8
9829,CRUZE,2011,SEDAN,18,164787,4.0,PRETO,4,9829,190,21,9,18,164787,4.0,10,4
18948,CRUZE,2012,SEDAN,18,61000,4.0,CINZA,4,18948,190,22,9,18,61000,4.0,5,4
6241,CRUZE,2010,SEDAN,2,67490,4.0,CINZA,4,6241,190,20,9,2,67490,4.0,5,4
15681,CRUZE,2017,SEDAN,14,107637,4.0,PRETO,0,15681,190,27,9,14,107637,4.0,10,0
15423,CRUZE,2012,SEDAN,16,130412,4.0,PRETO,4,15423,190,22,9,16,130412,4.0,10,4
16289,ORLANDO,2012,JEEP,2,172000,4.0,CINZA,4,16289,434,22,4,2,172000,4.0,5,4
14426,ORLANDO,2012,JEEP,2,132036,4.0,BRANCO,4,14426,434,22,4,2,132036,4.0,4,4
13564,ORLANDO,2012,JEEP,2,228570,4.0,CINZA,4,13564,434,22,4,2,228570,4.0,5,4
11917,ORLANDO,2012,JEEP,2,79749,4.0,PRATA,4,11917,434,22,4,2,79749,4.0,9,4
22825,ORLANDO,2012,JEEP,2,137433,4.0,BRANCO,4,22825,434,22,4,2,137433,4.0,4,4
23994,ORLANDO,2016,JEEP,16,125774,4.0,BRANCO,4,23994,434,26,4,16,125774,4.0,4,4
16778,ORLANDO,2015,JEEP,2,33333,4.0,CINZA,4,16778,434,25,4,2,33333,4.0,5,4
20846,ORLANDO,2016,JEEP,16,148101,4.0,CINZA,4,20846,434,26,4,16,148101,4.0,5,4
14294,ORLANDO,2012,JEEP,2,258076,4.0,BRANCO,4,14294,434,22,4,2,258076,4.0,4,4
17942,ORLANDO,2013,JEEP,2,143743,4.0,BRANCO,4,17942,434,23,4,2,143743,4.0,4,4
10672,ORLANDO,2013,JEEP,2,71338,4.0,PRATA,4,10672,434,23,4,2,71338,4.0,9,4
36197,ORLANDO,2017,JEEP,16,65124,4.0,CINZA,4,36197,434,27,4,16,65124,4.0,5,4
18346,ORLANDO,2015,JEEP,2,31880,4.0,PRETO,4,18346,434,25,4,2,31880,4.0,10,4
20005,ORLANDO,2012,JEEP,2,163000,4.0,CINZA,4,20005,434,22,4,2,163000,4.0,5,4
26096,ORLANDO,2016,JEEP,2,121940,4.0,BRANCO,4,26096,434,26,4,2,121940,4.0,4,4
